DNN,EFFECTIVE_DATE,EXPIRY_DATE,OUTPUT_DNN
31777.mcs,20200101000000,20381231235959,apex-proprietary
31820.mcs,20200101000000,20381231235959,apex-proprietary
31821.mcs,20200101000000,20381231235959,apex-proprietary
31851.mcs,20200101000000,20381231235959,apex-proprietary
31853.mcs,20200101000000,20381231235959,apex-proprietary
31871.mcs,20200101000000,20381231235959,apex-proprietary
31977.mcs,20200101000000,20381231235959,apex-proprietary
32176.mcs,20200101000000,20381231235959,apex-proprietary
32184.mcs,20200101000000,20381231235959,apex-proprietary
32330.mcs,20200101000000,20381231235959,apex-proprietary
32331.mcs,20200101000000,20381231235959,apex-proprietary
32332.mcs,20200101000000,20381231235959,apex-proprietary
32333.mcs,20200101000000,20381231235959,apex-proprietary
32334.mcs,20200101000000,20381231235959,apex-proprietary
32336.mcs,20200101000000,20381231235959,apex-proprietary
32337.mcs,20200101000000,20381231235959,apex-proprietary
32338.mcs,20200101000000,20381231235959,apex-proprietary
32339.mcs,20200101000000,20381231235959,apex-proprietary
32343.mcs,20200101000000,20381231235959,apex-proprietary
32345.mcs,20200101000000,20381231235959,apex-proprietary
32346.mcs,20200101000000,20381231235959,apex-proprietary
32347.mcs,20200101000000,20381231235959,apex-proprietary
32348.mcs,20200101000000,20381231235959,apex-proprietary
32350.mcs,20200101000000,20381231235959,apex-proprietary
32351.mcs,20200101000000,20381231235959,apex-proprietary
32352.mcs,20200101000000,20381231235959,apex-proprietary
32353.mcs,20200101000000,20381231235959,apex-proprietary
32356.mcs,20200101000000,20381231235959,apex-proprietary
32357.mcs,20200101000000,20381231235959,apex-proprietary
32358.mcs,20200101000000,20381231235959,apex-proprietary
32359.mcs,20200101000000,20381231235959,apex-proprietary
32361.mcs,20200101000000,20381231235959,apex-proprietary
32362.mcs,20200101000000,20381231235959,apex-proprietary
32363.mcs,20200101000000,20381231235959,apex-proprietary
32364.mcs,20200101000000,20381231235959,apex-proprietary
32365.mcs,20200101000000,20381231235959,apex-proprietary
32572.mcs,20200101000000,20381231235959,apex-proprietary
32956.mcs,20200101000000,20381231235959,apex-proprietary
33229.mcs,20200101000000,20381231235959,apex-proprietary
33318.mcs,20200101000000,20381231235959,apex-proprietary
33469.mcs,20200101000000,20381231235959,apex-proprietary
33514.mcs,20200101000000,20381231235959,apex-proprietary
33515.mcs,20200101000000,20381231235959,apex-proprietary
33679.mcs,20200101000000,20381231235959,apex-proprietary
33701.mcs,20200101000000,20381231235959,apex-proprietary
34178.mcs,20200101000000,20381231235959,apex-proprietary
34296.mcs,20200101000000,20381231235959,apex-proprietary
34492.mcs,20200101000000,20381231235959,apex-proprietary
34499.mcs,20200101000000,20381231235959,apex-proprietary
34722.mcs,20200101000000,20381231235959,apex-proprietary
34724.mcs,20200101000000,20381231235959,apex-proprietary
35156.mcs,20200101000000,20381231235959,apex-proprietary
35163.mcs,20200101000000,20381231235959,apex-proprietary
35193.mcs,20200101000000,20381231235959,apex-proprietary
35195.mcs,20200101000000,20381231235959,apex-proprietary
35200.mcs,20200101000000,20381231235959,apex-proprietary
35601.mcs,20200101000000,20381231235959,apex-proprietary
35738.mcs,20200101000000,20381231235959,apex-proprietary
36030.mcs,20200101000000,20381231235959,apex-proprietary
36172.mcs,20200101000000,20381231235959,apex-proprietary
36623.mcs,20200101000000,20381231235959,apex-proprietary
4gasartn01.neo,20200101000000,20381231235959,apex-proprietary
4gascncr01.neo,20200101000000,20381231235959,apex-proprietary
4gascrs.neo,20200101000000,20381231235959,apex-proprietary
4gashstn01.neo,20200101000000,20381231235959,apex-proprietary
4gasvtc201.neo,20200101000000,20381231235959,apex-proprietary
accessrgn.net,20200101000000,20381231235959,apex-proprietary
caseys.sagenet.com,20200101000000,20381231235959,apex-proprietary
ccspbda010.acfes.org,20200101000000,20381231235959,apex-proprietary
ccspbdd018.acfes.org,20200101000000,20381231235959,apex-proprietary
ccspbdd041.acfes.org,20200101000000,20381231235959,apex-proprietary
ccspbdd042.acfes.org,20200101000000,20381231235959,apex-proprietary
ccspbsa057.acfes.org,20200101000000,20381231235959,apex-proprietary
ccspbsc177.acfes.org,20200101000000,20381231235959,apex-proprietary
ccspbsc198.acfes.org,20200101000000,20381231235959,apex-proprietary
ccspbsc226.acfes.org,20200101000000,20381231235959,apex-proprietary
cxcattwb.cnv,20200101000000,20381231235959,apex-proprietary
cybercc1.mcs,20200101000000,20381231235959,apex-proprietary
cybercc2.mcs,20200101000000,20381231235959,apex-proprietary
cybertlg1.mcs,20200101000000,20381231235959,apex-proprietary
cybertlg2.mcs,20200101000000,20381231235959,apex-proprietary
dataxoomdxc.mcs,20200101000000,20381231235959,apex-proprietary
dy.datablaze.mcs,20200101000000,20381231235959,apex-proprietary
erock.neo,20200101000000,20381231235959,apex-proprietary
genmobile.com,20200101000000,20381231235959,apex-proprietary
genmobile.com.mcs,20200101000000,20381231235959,apex-proprietary
mdc.org,20200101000000,20381231235959,apex-proprietary
revgenapex.mcs,20200101000000,20381231235959,apex-proprietary
sentinel-static.mcs,20200101000000,20381231235959,apex-proprietary
skyfreq.mcs,20200101000000,20381231235959,apex-proprietary
skytec.ws,20200101000000,20381231235959,apex-proprietary
st.datablaze.mcs,20200101000000,20381231235959,apex-proprietary
teklinks.com,20200101000000,20381231235959,apex-proprietary
testimsall5bnrz1,20200101000000,20381231235959,ims
testimsall5cnrz1,20200101000000,20381231235959,ims
testimsbrp1anrz1,20200101000000,20381231235959,ims
testimschc6anrz1,20200101000000,20381231235959,ims
testimschg3hnrz1,20200101000000,20381231235959,ims
testimschs1anrz1,20200101000000,20381231235959,ims
testimsclo1anrz1,20200101000000,20381231235959,ims
testimsdll7fnrz1,20200101000000,20381231235959,ims
testimsdls3anrz1,20200101000000,20381231235959,ims
testimsfro2enrz1,20200101000000,20381231235959,ims
testimsfrs2bnrz1,20200101000000,20381231235959,ims
testimsgrd2hnrz1,20200101000000,20381231235959,ims
testimsgsv1anrz1,20200101000000,20381231235959,ims
testimsknv2anrz1,20200101000000,20381231235959,ims
testimslsv3anrz1,20200101000000,20381231235959,ims
testimsmia2anrz1,20200101000000,20381231235959,ims
testimsmlw1anrz1,20200101000000,20381231235959,ims
testimsmrg1cnrz1,20200101000000,20381231235959,ims
testimsorl1anrz1,20200101000000,20381231235959,ims
testimsphn1anrz1,20200101000000,20381231235959,ims
testimsptl2bnrz1,20200101000000,20381231235959,ims
testimssnb1anrz1,20200101000000,20381231235959,ims
testimssnd3fnrz1,20200101000000,20381231235959,ims
testimstul2anrz1,20200101000000,20381231235959,ims
testimsvnn2bnrz1,20200101000000,20381231235959,ims
testimswnc1bnrz1,20200101000000,20381231235959,ims
testimswnd4enrz1,20200101000000,20381231235959,ims
testnrfwbb2all5bnrz1,20200101000000,20381231235959,nrphone
testnrfwbb2all5cnrz1,20200101000000,20381231235959,nrphone
testnrfwbb2brp1anrz1,20200101000000,20381231235959,nrphone
testnrfwbb2chc6anrz1,20200101000000,20381231235959,nrphone
testnrfwbb2chg3hnrz1,20200101000000,20381231235959,nrphone
testnrfwbb2chs1anrz1,20200101000000,20381231235959,nrphone
testnrfwbb2clo1anrz1,20200101000000,20381231235959,nrphone
testnrfwbb2dll7fnrz1,20200101000000,20381231235959,nrphone
testnrfwbb2dls3anrz1,20200101000000,20381231235959,nrphone
testnrfwbb2fro2enrz1,20200101000000,20381231235959,nrphone
testnrfwbb2frs2bnrz1,20200101000000,20381231235959,nrphone
testnrfwbb2grd2hnrz1,20200101000000,20381231235959,nrphone
testnrfwbb2gsv1anrz1,20200101000000,20381231235959,nrphone
testnrfwbb2knv2anrz1,20200101000000,20381231235959,nrphone
testnrfwbb2lsa4dnrz1,20200101000000,20381231235959,nrphone
testnrfwbb2lsv3anrz1,20200101000000,20381231235959,nrphone
testnrfwbb2mia2anrz1,20200101000000,20381231235959,nrphone
testnrfwbb2mlw1anrz1,20200101000000,20381231235959,nrphone
testnrfwbb2mrg1cnrz1,20200101000000,20381231235959,nrphone
testnrfwbb2orl1anrz1,20200101000000,20381231235959,nrphone
testnrfwbb2phn1anrz1,20200101000000,20381231235959,nrphone
testnrfwbb2ptl2bnrz1,20200101000000,20381231235959,nrphone
testnrfwbb2rcs3anrz1,20200101000000,20381231235959,nrphone
testnrfwbb2snb1anrz1,20200101000000,20381231235959,nrphone
testnrfwbb2snd3fnrz1,20200101000000,20381231235959,nrphone
testnrfwbb2spd1anrz1,20200101000000,20381231235959,nrphone
testnrfwbb2stt2enrz1,20200101000000,20381231235959,nrphone
testnrfwbb2tul2anrz1,20200101000000,20381231235959,nrphone
testnrfwbb2vnn2bnrz1,20200101000000,20381231235959,nrphone
testnrfwbb2wnc1bnrz1,20200101000000,20381231235959,nrphone
testnrfwbb2wnd4enrz1,20200101000000,20381231235959,nrphone
testnrfwbbnrz1,20200101000000,20381231235959,nrfwbb
testnrhotspotall5bnrz1,20200101000000,20381231235959,nrhotspot
testnrhotspotall5cnrz1,20200101000000,20381231235959,nrhotspot
testnrhotspotbrp1anrz1,20200101000000,20381231235959,nrhotspot
testnrhotspotchc6anrz1,20200101000000,20381231235959,nrhotspot
testnrhotspotchg3hnrz1,20200101000000,20381231235959,nrhotspot
testnrhotspotchs1anrz1,20200101000000,20381231235959,nrhotspot
testnrhotspotclo1anrz1,20200101000000,20381231235959,nrhotspot
testnrhotspotdll7fnrz1,20200101000000,20381231235959,nrhotspot
testnrhotspotdls3anrz1,20200101000000,20381231235959,nrhotspot
testnrhotspotfro2enrz1,20200101000000,20381231235959,nrhotspot
testnrhotspotfrs2bnrz1,20200101000000,20381231235959,nrhotspot
testnrhotspotgrd2hnrz1,20200101000000,20381231235959,nrhotspot
testnrhotspotgsv1anrz1,20200101000000,20381231235959,nrhotspot
testnrhotspotknv2anrz1,20200101000000,20381231235959,nrhotspot
testnrhotspotlsv3anrz1,20200101000000,20381231235959,nrhotspot
testnrhotspotmia2anrz1,20200101000000,20381231235959,nrhotspot
testnrhotspotmlw1anrz1,20200101000000,20381231235959,nrhotspot
testnrhotspotmrg1cnrz1,20200101000000,20381231235959,nrhotspot
testnrhotspotorl1anrz1,20200101000000,20381231235959,nrhotspot
testnrhotspotphn1anrz1,20200101000000,20381231235959,nrhotspot
testnrhotspotptl2bnrz1,20200101000000,20381231235959,nrhotspot
testnrhotspotsnb1anrz1,20200101000000,20381231235959,nrhotspot
testnrhotspotsnd3fnrz1,20200101000000,20381231235959,nrhotspot
testnrhotspottul2anrz1,20200101000000,20381231235959,nrhotspot
testnrhotspotvnn2bnrz1,20200101000000,20381231235959,nrhotspot
testnrhotspotwnc1bnrz1,20200101000000,20381231235959,nrhotspot
testnrhotspotwnd4enrz1,20200101000000,20381231235959,nrhotspot
testnrphoneall5bnrz1,20200101000000,20381231235959,nrphone
testnrphoneall5cnrz1,20200101000000,20381231235959,nrphone
testnrphonebrp1anrz1,20200101000000,20381231235959,nrphone
testnrphonechc6anrz1,20200101000000,20381231235959,nrphone
testnrphonechg3hnrz1,20200101000000,20381231235959,nrphone
testnrphonechs1anrz1,20200101000000,20381231235959,nrphone
testnrphoneclo1anrz1,20200101000000,20381231235959,nrphone
testnrphonedll7fnrz1,20200101000000,20381231235959,nrphone
testnrphonedls3anrz1,20200101000000,20381231235959,nrphone
testnrphonefro2enrz1,20200101000000,20381231235959,nrphone
testnrphonefrs2bnrz1,20200101000000,20381231235959,nrphone
testnrphonegrd2hnrz1,20200101000000,20381231235959,nrphone
testnrphonegsv1anrz1,20200101000000,20381231235959,nrphone
testnrphoneknv2anrz1,20200101000000,20381231235959,nrphone
testnrphonelsv3anrz1,20200101000000,20381231235959,nrphone
testnrphonemia2anrz1,20200101000000,20381231235959,nrphone
testnrphonemlw1anrz1,20200101000000,20381231235959,nrphone
testnrphonemrg1cnrz1,20200101000000,20381231235959,nrphone
testnrphoneorl1anrz1,20200101000000,20381231235959,nrphone
testnrphonephn1anrz1,20200101000000,20381231235959,nrphone
testnrphoneptl2bnrz1,20200101000000,20381231235959,nrphone
testnrphonesnb1anrz1,20200101000000,20381231235959,nrphone
testnrphonesnd3fnrz1,20200101000000,20381231235959,nrphone
testnrphonetul2anrz1,20200101000000,20381231235959,nrphone
testnrphonevnn2bnrz1,20200101000000,20381231235959,nrphone
testnrphonewnc1bnrz1,20200101000000,20381231235959,nrphone
testnrphonewnd4enrz1,20200101000000,20381231235959,nrphone
testonstarihu50926nrz1,20200101000000,20381231235959,onstarihu
testonstarihu50946nrz1,20200101000000,20381231235959,onstarihu
testonstarihu50951nrz1,20200101000000,20381231235959,onstarihu
testonstarihu52877nrz1,20200101000000,20381231235959,onstarihu
testonstarihu52879nrz1,20200101000000,20381231235959,onstarihu
testonstarihu52883nrz1,20200101000000,20381231235959,onstarihu
testonstarihu52889nrz1,20200101000000,20381231235959,onstarihu
testonstarihu52901nrz1,20200101000000,20381231235959,onstarihu
testonstarihunrz1,20200101000000,20381231235959,onstarihu
testonstarihuwnn2bnrz1,20200101000000,20381231235959,onstarihu
testonstarwf50926nrz1,20200101000000,20381231235959,onstarwifi
testonstarwf50946nrz1,20200101000000,20381231235959,onstarwifi
testonstarwf50951nrz1,20200101000000,20381231235959,onstarwifi
testonstarwf52877nrz1,20200101000000,20381231235959,onstarwifi
testonstarwf52879nrz1,20200101000000,20381231235959,onstarwifi
testonstarwf52883nrz1,20200101000000,20381231235959,onstarwifi
testonstarwf52889nrz1,20200101000000,20381231235959,onstarwifi
testonstarwf52901nrz1,20200101000000,20381231235959,onstarwifi
testonstarwfnrz1,20200101000000,20381231235959,onstarwifi
testonstarwfwnn2bnrz1,20200101000000,20381231235959,onstarwifi
testt3bsna2d.etr,20200101000000,20381231235959,onstar01.v6
testt3bwnd4g.etr,20200101000000,20381231235959,onstar01.v6
testnrphonepdp idnrz1,20200101000000,20381231235959,nrphone
testperfbbpdp idnrz1,20200101000000,20381231235959,nrhotspot
testperfbb583nrz1,20200101000000,20381231235959,nrhotspot
testperfbb586nrz1,20200101000000,20381231235959,nrhotspot
testperfbb580nrz1,20200101000000,20381231235959,nrhotspot
testperfbb581nrz1,20200101000000,20381231235959,nrhotspot
testperfbb592nrz1,20200101000000,20381231235959,nrhotspot
testperfbbnrz1,20200101000000,20381231235959,nrhotspot
testnrfwbbbnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcnrz1,20200101000000,20381231235959,nrfwbb
t1stattest.etr,20200101000000,21001231235959,privateRouting5G
t2stattest.etr,20200101000000,21001231235959,privateRouting5G
testperfbbgsv1anrz1,20200101000000,20381231235959,nrhotspot
testperfbbchs1anrz1,20200101000000,20381231235959,nrhotspot
testperfbbbrp1anrz1,20200101000000,20381231235959,nrhotspot
testperfbball5cnrz1,20200101000000,20381231235959,nrhotspot
testperfbbdll7fnrz1,20200101000000,20381231235959,nrhotspot
testperfbbphn1anrz1,20200101000000,20381231235959,nrhotspot
testperfbbsnb1anrz1,20200101000000,20381231235959,nrhotspot
testperfbbfrs2bnrz1,20200101000000,20381231235959,nrhotspot
testperfbbwnd4enrz1,20200101000000,20381231235959,nrhotspot
testperfbborl1anrz1,20200101000000,20381231235959,nrhotspot
testperfbbknv2anrz1,20200101000000,20381231235959,nrhotspot
testperfbblsv3anrz1,20200101000000,20381231235959,nrhotspot
testperfbbmia2anrz1,20200101000000,20381231235959,nrhotspot
testperfbbmrg1cnrz1,20200101000000,20381231235959,nrhotspot
testperfbbwnc1bnrz1,20200101000000,20381231235959,nrhotspot
testperfbbclo1anrz1,20200101000000,20381231235959,nrhotspot
testperfbbspd1anrz1,20200101000000,20381231235959,nrhotspot
testperfbbdls3anrz1,20200101000000,20381231235959,nrhotspot
testperfbbrcs3anrz1,20200101000000,20381231235959,nrhotspot
testperfbball5bnrz1,20200101000000,20381231235959,nrhotspot
testperfbbtul2anrz1,20200101000000,20381231235959,nrhotspot
testperfbbchc6anrz1,20200101000000,20381231235959,nrhotspot
testperfbbchg3hnrz1,20200101000000,20381231235959,nrhotspot
testperfbbvnn2bnrz1,20200101000000,20381231235959,nrhotspot
testperfbbsnd3fnrz1,20200101000000,20381231235959,nrhotspot
testperfbblsa4dnrz1,20200101000000,20381231235959,nrhotspot
testperfbbgrd2hnrz1,20200101000000,20381231235959,nrhotspot
testperfbbstt2enrz1,20200101000000,20381231235959,nrhotspot
testperfbbptl2bnrz1,20200101000000,20381231235959,nrhotspot
testperfbbmlw1anrz1,20200101000000,20381231235959,nrhotspot
testperfbbfro2enrz1,20200101000000,20381231235959,nrhotspot
testnrfwbbbshp1bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcshp1bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbnwo2anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcnwo2anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbjcv2anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcjcv2anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbsnt4anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcsnt4anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbgsv1anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcgsv1anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbchs1anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcchs1anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbbrp1anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcbrp1anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbball5cnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcall5cnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbdll7fnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcdll7fnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbphn1anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcphn1anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbsnb1anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcsnb1anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbfrs2bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcfrs2bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbwnd4enrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcwnd4enrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbborl1anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcorl1anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbknv2anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcknv2anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbblsv3anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbclsv3anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbmia2anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcmia2anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbmrg1cnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcmrg1cnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbwnc1bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcwnc1bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbwah2gnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcwah2gnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbclo1anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcclo1anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbspd1anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcspd1anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbdls3anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcdls3anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbrcs3anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcrcs3anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbball5bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcall5bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbtul2anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbctul2anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbchc6anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcchc6anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbchg3hnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcchg3hnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbvnn2bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcvnn2bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbsnd3fnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcsnd3fnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbblsa4dnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbclsa4dnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbgrd2hnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcgrd2hnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbstt2enrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbptl2bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcptl2bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbmlw1anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcmlw1anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbfro2enrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcfro2enrz1,20200101000000,20381231235959,nrfwbb
testnrphoneaon,20200101000000,20381231235959,nrphone
testnrfwbbnwo2anrz1,20200101000000,20381231235959,nrphone
testimsaon,20200101000000,20381231235959,ims
test5gcbbandgsv1anrz1,20200101000000,20381231235959,5gcbroadband
test5gcbbandchs1anrz1,20200101000000,20381231235959,5gcbroadband
test5gcbbandbrp1anrz1,20200101000000,20381231235959,5gcbroadband
test5gcbbandall5cnrz1,20200101000000,20381231235959,5gcbroadband
test5gcbbanddll7fnrz1,20200101000000,20381231235959,5gcbroadband
test5gcbbandphn1anrz1,20200101000000,20381231235959,5gcbroadband
test5gcbbandsnb1anrz1,20200101000000,20381231235959,5gcbroadband
test5gcbbandfrs2bnrz1,20200101000000,20381231235959,5gcbroadband
test5gcbbandwnd4enrz1,20200101000000,20381231235959,5gcbroadband
test5gcbbandorl1anrz1,20200101000000,20381231235959,5gcbroadband
test5gcbbandknv2anrz1,20200101000000,20381231235959,5gcbroadband
test5gcbbandlsv3anrz1,20200101000000,20381231235959,5gcbroadband
test5gcbbandmia2anrz1,20200101000000,20381231235959,5gcbroadband
test5gcbbandmrg1cnrz1,20200101000000,20381231235959,5gcbroadband
test5gcbbandwnc1bnrz1,20200101000000,20381231235959,5gcbroadband
test5gcbbandclo1anrz1,20200101000000,20381231235959,5gcbroadband
test5gcbbandspd1anrz1,20200101000000,20381231235959,5gcbroadband
test5gcbbanddls3anrz1,20200101000000,20381231235959,5gcbroadband
test5gcbbandrcs3anrz1,20200101000000,20381231235959,5gcbroadband
test5gcbbandall5bnrz1,20200101000000,20381231235959,5gcbroadband
test5gcbbandtul2anrz1,20200101000000,20381231235959,5gcbroadband
test5gcbbandchc6anrz1,20200101000000,20381231235959,5gcbroadband
test5gcbbandchg3hnrz1,20200101000000,20381231235959,5gcbroadband
test5gcbbandvnn2bnrz1,20200101000000,20381231235959,5gcbroadband
test5gcbbandsnd3fnrz1,20200101000000,20381231235959,5gcbroadband
test5gcbbandgrd2hnrz1,20200101000000,20381231235959,5gcbroadband
test5gcbbandstt2enrz1,20200101000000,20381231235959,5gcbroadband
test5gcbbandptl2bnrz1,20200101000000,20381231235959,5gcbroadband
test5gcbbandmlw1anrz1,20200101000000,20381231235959,5gcbroadband
test5gcbbandfro2enrz1,20200101000000,20381231235959,5gcbroadband
testonstarwfgsv1anrz1,20200101000000,20381231235959,onstarwifi
testonstarihugsv1anrz1,20200101000000,20381231235959,onstarihu
testonstarwfchs1anrz1,20200101000000,20381231235959,onstarwifi
testonstarihuchs1anrz1,20200101000000,20381231235959,onstarihu
testonstarwfbrp1anrz1,20200101000000,20381231235959,onstarwifi
testonstarihubrp1anrz1,20200101000000,20381231235959,onstarihu
testonstarwfall5cnrz1,20200101000000,20381231235959,onstarwifi
testonstarihuall5cnrz1,20200101000000,20381231235959,onstarihu
testonstarwfdll7fnrz1,20200101000000,20381231235959,onstarwifi
testonstarihudll7fnrz1,20200101000000,20381231235959,onstarihu
testonstarwfphn1anrz1,20200101000000,20381231235959,onstarwifi
testonstarihuphn1anrz1,20200101000000,20381231235959,onstarihu
testonstarwfsnb1anrz1,20200101000000,20381231235959,onstarwifi
testonstarihusnb1anrz1,20200101000000,20381231235959,onstarihu
testonstarwffrs2bnrz1,20200101000000,20381231235959,onstarwifi
testonstarihufrs2bnrz1,20200101000000,20381231235959,onstarihu
testonstarwfwnd4enrz1,20200101000000,20381231235959,onstarwifi
testonstarihuwnd4enrz1,20200101000000,20381231235959,onstarihu
testonstarwforl1anrz1,20200101000000,20381231235959,onstarwifi
testonstarihuorl1anrz1,20200101000000,20381231235959,onstarihu
testonstarwfknv2anrz1,20200101000000,20381231235959,onstarwifi
testonstarihuknv2anrz1,20200101000000,20381231235959,onstarihu
testonstarwflsv3anrz1,20200101000000,20381231235959,onstarwifi
testonstarihulsv3anrz1,20200101000000,20381231235959,onstarihu
testonstarwfmia2anrz1,20200101000000,20381231235959,onstarwifi
testonstarihumia2anrz1,20200101000000,20381231235959,onstarihu
testonstarwfmrg1cnrz1,20200101000000,20381231235959,onstarwifi
testonstarihumrg1cnrz1,20200101000000,20381231235959,onstarihu
testonstarwfwnc1bnrz1,20200101000000,20381231235959,onstarwifi
testonstarihuwnc1bnrz1,20200101000000,20381231235959,onstarihu
testonstarwfclo1anrz1,20200101000000,20381231235959,onstarwifi
testonstarihuclo1anrz1,20200101000000,20381231235959,onstarihu
testonstarwfspd1anrz1,20200101000000,20381231235959,onstarwifi
testonstarihuspd1anrz1,20200101000000,20381231235959,onstarihu
testonstarwfdls3anrz1,20200101000000,20381231235959,onstarwifi
testonstarihudls3anrz1,20200101000000,20381231235959,onstarihu
testonstarwfrcs3anrz1,20200101000000,20381231235959,onstarwifi
testonstarihurcs3anrz1,20200101000000,20381231235959,onstarihu
testonstarwfall5bnrz1,20200101000000,20381231235959,onstarwifi
testonstarihuall5bnrz1,20200101000000,20381231235959,onstarihu
