DNN,EFFECTIVE_DATE,EXPIRY_DATE,OUTPUT_DNN
testonstarwftul2anrz1,20200101000000,20381231235959,onstarwifi
testonstarihutul2anrz1,20200101000000,20381231235959,onstarihu
testonstarwfchc6anrz1,20200101000000,20381231235959,onstarwifi
testonstarihuchc6anrz1,20200101000000,20381231235959,onstarihu
testonstarwfchg3hnrz1,20200101000000,20381231235959,onstarwifi
testonstarihuchg3hnrz1,20200101000000,20381231235959,onstarihu
testonstarwfsnd3fnrz1,20200101000000,20381231235959,onstarwifi
testonstarihusnd3fnrz1,20200101000000,20381231235959,onstarihu
testonstarwfgrd2hnrz1,20200101000000,20381231235959,onstarwifi
testonstarihugrd2hnrz1,20200101000000,20381231235959,onstarihu
testonstarwfstt2enrz1,20200101000000,20381231235959,onstarwifi
testonstarihustt2enrz1,20200101000000,20381231235959,onstarihu
testonstarwfptl2bnrz1,20200101000000,20381231235959,onstarwifi
testonstarihuptl2bnrz1,20200101000000,20381231235959,onstarihu
testonstarwfmlw1anrz1,20200101000000,20381231235959,onstarwifi
testonstarihumlw1anrz1,20200101000000,20381231235959,onstarihu
testonstarwffro2enrz1,20200101000000,20381231235959,onstarwifi
testonstarihufro2enrz1,20200101000000,20381231235959,onstarihu
testnrfwbbsnt4anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbgsv1anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbchs1anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbrp1anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbball5cnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbdll7fnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbphn1anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbsnb1anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbfrs2bnrz1,20200101000000,20381231235959,nrfwbb
nrfwbb-b,20200101000000,20381231235959,nrfwbb
nrfwbb-c,20200101000000,20381231235959,nrfwbb
testxrintvnn2bnrz1,20200101000000,20381231235959,xrinteractive
testxrintsnd3fnrz1,20200101000000,20381231235959,xrinteractive
testxrintwnd4enrz1,20200101000000,20381231235959,xrinteractive
testxrintorl1anrz1,20200101000000,20381231235959,xrinteractive
testxrintmia2anrz1,20200101000000,20381231235959,xrinteractive
testxrintmrg1cnrz1,20200101000000,20381231235959,xrinteractive
testxrintdls3anrz1,20200101000000,20381231235959,xrinteractive
testxrintrcs3anrz1,20200101000000,20381231235959,xrinteractive
testxrintchc6anrz1,20200101000000,20381231235959,xrinteractive
testxrintchg3hnrz1,20200101000000,20381231235959,xrinteractive
testnrphonejcv2dnrz1,20200101000000,20381231235959,nrphone
testnrhotspotjcv2dnrz1,20200101000000,20381231235959,nrhotspot
test5gcbbandjcv2dnrz1,20200101000000,20381231235959,5gcbroadband
testnrfwbb2jcv2dnrz1,20200101000000,20381231235959,nrphone
testimsjcv2dnrz1,20200101000000,20381231235959,ims
testperfbbjcv2dnrz1,20200101000000,20381231235959,nrhotspot
testxrintjcv2dnrz1,20200101000000,20381231235959,xrinteractive
testnrphonemob1bnrz1,20200101000000,20381231235959,nrphone
testnrhotspotmob1bnrz1,20200101000000,20381231235959,nrhotspot
test5gcbbandmob1bnrz1,20200101000000,20381231235959,5gcbroadband
testnrfwbb2mob1bnrz1,20200101000000,20381231235959,nrphone
testimsmob1bnrz1,20200101000000,20381231235959,ims
testperfbbmob1bnrz1,20200101000000,20381231235959,nrhotspot
testxrintmob1bnrz1,20200101000000,20381231235959,xrinteractive
testnrphonecmb1bnrz1,20200101000000,20381231235959,nrphone
testnrhotspotcmb1bnrz1,20200101000000,20381231235959,nrhotspot
test5gcbbandcmb1bnrz1,20200101000000,20381231235959,5gcbroadband
testnrfwbb2cmb1bnrz1,20200101000000,20381231235959,nrphone
testimscmb1bnrz1,20200101000000,20381231235959,ims
testperfbbcmb1bnrz1,20200101000000,20381231235959,nrhotspot
testxrintcmb1bnrz1,20200101000000,20381231235959,xrinteractive
testnrfwbb2avo1anrz1,20200101000000,20381231235959,nrphone
testperfbbavo1anrz1,20200101000000,20381231235959,nrhotspot
testxrintavo1anrz1,20200101000000,20381231235959,xrinteractive
testnrphoneatl3bnrz1,20200101000000,20381231235959,nrphone
testnrhotspotatl3bnrz1,20200101000000,20381231235959,nrhotspot
test5gcbbandatl3bnrz1,20200101000000,20381231235959,5gcbroadband
testnrfwbb2atl3bnrz1,20200101000000,20381231235959,nrphone
testimsatl3bnrz1,20200101000000,20381231235959,ims
testperfbbatl3bnrz1,20200101000000,20381231235959,nrhotspot
testxrintatl3bnrz1,20200101000000,20381231235959,xrinteractive
testnrphonechr1dnrz1,20200101000000,20381231235959,nrphone
testnrhotspotchr1dnrz1,20200101000000,20381231235959,nrhotspot
test5gcbbandchr1dnrz1,20200101000000,20381231235959,5gcbroadband
testnrfwbb2chr1dnrz1,20200101000000,20381231235959,nrphone
testimschr1dnrz1,20200101000000,20381231235959,ims
testperfbbchr1dnrz1,20200101000000,20381231235959,nrhotspot
testxrintchr1dnrz1,20200101000000,20381231235959,xrinteractive
testxrintwhp3gnrz1,20200101000000,20381231235959,xrinteractive
testnrphonenyc4bnrz1,20200101000000,20381231235959,nrphone
testnrhotspotnyc4bnrz1,20200101000000,20381231235959,nrhotspot
test5gcbbandnyc4bnrz1,20200101000000,20381231235959,5gcbroadband
testnrfwbb2nyc4bnrz1,20200101000000,20381231235959,nrphone
testimsnyc4bnrz1,20200101000000,20381231235959,ims
testperfbbnyc4bnrz1,20200101000000,20381231235959,nrhotspot
testxrintnyc4bnrz1,20200101000000,20381231235959,xrinteractive
testnrphonenrf1bnrz1,20200101000000,20381231235959,nrphone
testnrhotspotnrf1bnrz1,20200101000000,20381231235959,nrhotspot
test5gcbbandnrf1bnrz1,20200101000000,20381231235959,5gcbroadband
testnrfwbb2nrf1bnrz1,20200101000000,20381231235959,nrphone
testimsnrf1bnrz1,20200101000000,20381231235959,ims
testperfbbnrf1bnrz1,20200101000000,20381231235959,nrhotspot
testxrintnrf1bnrz1,20200101000000,20381231235959,xrinteractive
test5gcbbandwas4anrz1,20200101000000,20381231235959,5gcbroadband
testnrfwbb2was4anrz1,20200101000000,20381231235959,nrphone
testperfbbwas4anrz1,20200101000000,20381231235959,nrhotspot
testxrintwas4anrz1,20200101000000,20381231235959,xrinteractive
testnrphonepxt1anrz1,20200101000000,20381231235959,nrphone
testnrhotspotpxt1anrz1,20200101000000,20381231235959,nrhotspot
test5gcbbandpxt1anrz1,20200101000000,20381231235959,5gcbroadband
testnrfwbb2pxt1anrz1,20200101000000,20381231235959,nrphone
testimspxt1anrz1,20200101000000,20381231235959,ims
testperfbbpxt1anrz1,20200101000000,20381231235959,nrhotspot
testxrintpxt1anrz1,20200101000000,20381231235959,xrinteractive
testnrphonepit1bnrz1,20200101000000,20381231235959,nrphone
testnrhotspotpit1bnrz1,20200101000000,20381231235959,nrhotspot
test5gcbbandpit1bnrz1,20200101000000,20381231235959,5gcbroadband
testnrfwbb2pit1bnrz1,20200101000000,20381231235959,nrphone
testimspit1bnrz1,20200101000000,20381231235959,ims
testperfbbpit1bnrz1,20200101000000,20381231235959,nrhotspot
testxrintpit1bnrz1,20200101000000,20381231235959,xrinteractive
testnrfwbb2dtr1bnrz1,20200101000000,20381231235959,nrphone
testperfbbdtr1bnrz1,20200101000000,20381231235959,nrhotspot
testxrintdtr1bnrz1,20200101000000,20381231235959,xrinteractive
testnrphonemiw1anrz1,20200101000000,20381231235959,nrphone
testnrhotspotmiw1anrz1,20200101000000,20381231235959,nrhotspot
test5gcbbandmiw1anrz1,20200101000000,20381231235959,5gcbroadband
testnrfwbb2miw1anrz1,20200101000000,20381231235959,nrphone
testimsmiw1anrz1,20200101000000,20381231235959,ims
testperfbbmiw1anrz1,20200101000000,20381231235959,nrhotspot
testxrintmiw1anrz1,20200101000000,20381231235959,xrinteractive
testnrphonemnv1anrz1,20200101000000,20381231235959,nrphone
testnrhotspotmnv1anrz1,20200101000000,20381231235959,nrhotspot
test5gcbbandmnv1anrz1,20200101000000,20381231235959,5gcbroadband
testnrfwbb2mnv1anrz1,20200101000000,20381231235959,nrphone
testimsmnv1anrz1,20200101000000,20381231235959,ims
testperfbbmnv1anrz1,20200101000000,20381231235959,nrhotspot
testxrintmnv1anrz1,20200101000000,20381231235959,xrinteractive
testnrphonehst7dnrz1,20200101000000,20381231235959,nrphone
testnrhotspothst7dnrz1,20200101000000,20381231235959,nrhotspot
test5gcbbandhst7dnrz1,20200101000000,20381231235959,5gcbroadband
testnrfwbb2hst7dnrz1,20200101000000,20381231235959,nrphone
testimshst7dnrz1,20200101000000,20381231235959,ims
testperfbbhst7dnrz1,20200101000000,20381231235959,nrhotspot
testxrinthst7dnrz1,20200101000000,20381231235959,xrinteractive
testnrphonescb1bnrz1,20200101000000,20381231235959,nrphone
testnrhotspotscb1bnrz1,20200101000000,20381231235959,nrhotspot
test5gcbbandscb1bnrz1,20200101000000,20381231235959,5gcbroadband
testnrfwbb2scb1bnrz1,20200101000000,20381231235959,nrphone
testimsscb1bnrz1,20200101000000,20381231235959,ims
testperfbbscb1bnrz1,20200101000000,20381231235959,nrhotspot
testxrintscb1bnrz1,20200101000000,20381231235959,xrinteractive
testnrphonetol2cnrz1,20200101000000,20381231235959,nrphone
testnrhotspottol2cnrz1,20200101000000,20381231235959,nrhotspot
test5gcbbandtol2cnrz1,20200101000000,20381231235959,5gcbroadband
testnrfwbb2tol2cnrz1,20200101000000,20381231235959,nrphone
testimstol2cnrz1,20200101000000,20381231235959,ims
testperfbbtol2cnrz1,20200101000000,20381231235959,nrhotspot
testxrinttol2cnrz1,20200101000000,20381231235959,xrinteractive
testnrphonelnn2anrz1,20200101000000,20381231235959,nrphone
testnrhotspotlnn2anrz1,20200101000000,20381231235959,nrhotspot
test5gcbbandlnn2anrz1,20200101000000,20381231235959,5gcbroadband
testnrfwbb2lnn2anrz1,20200101000000,20381231235959,nrphone
testimslnn2anrz1,20200101000000,20381231235959,ims
testperfbblnn2anrz1,20200101000000,20381231235959,nrhotspot
testxrintlnn2anrz1,20200101000000,20381231235959,xrinteractive
testnrphonelnn2bnrz1,20200101000000,20381231235959,nrphone
testnrhotspotlnn2bnrz1,20200101000000,20381231235959,nrhotspot
test5gcbbandlnn2bnrz1,20200101000000,20381231235959,5gcbroadband
testnrfwbb2lnn2bnrz1,20200101000000,20381231235959,nrphone
testimslnn2bnrz1,20200101000000,20381231235959,ims
testperfbblnn2bnrz1,20200101000000,20381231235959,nrhotspot
testxrintlnn2bnrz1,20200101000000,20381231235959,xrinteractive
testnrphonesna2bnrz1,20200101000000,20381231235959,nrphone
testnrhotspotsna2bnrz1,20200101000000,20381231235959,nrhotspot
test5gcbbandsna2bnrz1,20200101000000,20381231235959,5gcbroadband
testnrfwbb2sna2bnrz1,20200101000000,20381231235959,nrphone
testimssna2bnrz1,20200101000000,20381231235959,ims
testperfbbsna2bnrz1,20200101000000,20381231235959,nrhotspot
testxrintsna2bnrz1,20200101000000,20381231235959,xrinteractive
testnrphonehst5cnrz1,20200101000000,20381231235959,nrphone
testnrhotspothst5cnrz1,20200101000000,20381231235959,nrhotspot
test5gcbbandhst5cnrz1,20200101000000,20381231235959,5gcbroadband
testnrfwbb2hst5cnrz1,20200101000000,20381231235959,nrphone
testimshst5cnrz1,20200101000000,20381231235959,ims
testperfbbhst5cnrz1,20200101000000,20381231235959,nrhotspot
testxrinthst5cnrz1,20200101000000,20381231235959,xrinteractive
testnrphonednv2fnrz1,20200101000000,20381231235959,nrphone
testnrhotspotdnv2fnrz1,20200101000000,20381231235959,nrhotspot
test5gcbbanddnv2fnrz1,20200101000000,20381231235959,5gcbroadband
testnrfwbb2dnv2fnrz1,20200101000000,20381231235959,nrphone
testimsdnv2fnrz1,20200101000000,20381231235959,ims
testperfbbdnv2fnrz1,20200101000000,20381231235959,nrhotspot
testxrintdnv2fnrz1,20200101000000,20381231235959,xrinteractive
testnrphonedes1bnrz1,20200101000000,20381231235959,nrphone
testnrhotspotdes1bnrz1,20200101000000,20381231235959,nrhotspot
test5gcbbanddes1bnrz1,20200101000000,20381231235959,5gcbroadband
testnrfwbb2des1bnrz1,20200101000000,20381231235959,nrphone
testimsdes1bnrz1,20200101000000,20381231235959,ims
testperfbbdes1bnrz1,20200101000000,20381231235959,nrhotspot
testxrintdes1bnrz1,20200101000000,20381231235959,xrinteractive
testxrintalb1cnrz1,20200101000000,20381231235959,xrinteractive
testnrfwbb2slk1bnrz1,20200101000000,20381231235959,nrphone
testperfbbslk1bnrz1,20200101000000,20381231235959,nrhotspot
testxrintslk1bnrz1,20200101000000,20381231235959,xrinteractive
testnrphonegrd2anrz1,20200101000000,20381231235959,nrphone
testnrhotspotgrd2anrz1,20200101000000,20381231235959,nrhotspot
test5gcbbandgrd2anrz1,20200101000000,20381231235959,5gcbroadband
testnrfwbb2grd2anrz1,20200101000000,20381231235959,nrphone
testimsgrd2anrz1,20200101000000,20381231235959,ims
testperfbbgrd2anrz1,20200101000000,20381231235959,nrhotspot
testxrintgrd2anrz1,20200101000000,20381231235959,xrinteractive
testnrphonesnb1cnrz1,20200101000000,20381231235959,nrphone
testnrhotspotsnb1cnrz1,20200101000000,20381231235959,nrhotspot
test5gcbbandsnb1cnrz1,20200101000000,20381231235959,5gcbroadband
testnrfwbb2snb1cnrz1,20200101000000,20381231235959,nrphone
testimssnb1cnrz1,20200101000000,20381231235959,ims
testperfbbsnb1cnrz1,20200101000000,20381231235959,nrhotspot
testxrintsnb1cnrz1,20200101000000,20381231235959,xrinteractive
testnrphonetac1dnrz1,20200101000000,20381231235959,nrphone
testnrhotspottac1dnrz1,20200101000000,20381231235959,nrhotspot
test5gcbbandtac1dnrz1,20200101000000,20381231235959,5gcbroadband
testnrfwbb2tac1dnrz1,20200101000000,20381231235959,nrphone
testimstac1dnrz1,20200101000000,20381231235959,ims
testperfbbtac1dnrz1,20200101000000,20381231235959,nrhotspot
testxrinttac1dnrz1,20200101000000,20381231235959,xrinteractive
testnrphonelso1bnrz1,20200101000000,20381231235959,nrphone
testnrhotspotlso1bnrz1,20200101000000,20381231235959,nrhotspot
test5gcbbandlso1bnrz1,20200101000000,20381231235959,5gcbroadband
testnrfwbb2lso1bnrz1,20200101000000,20381231235959,nrphone
testimslso1bnrz1,20200101000000,20381231235959,ims
testperfbblso1bnrz1,20200101000000,20381231235959,nrhotspot
testxrintlso1bnrz1,20200101000000,20381231235959,xrinteractive
testnrphonelsa5enrz1,20200101000000,20381231235959,nrphone
testnrhotspotlsa5enrz1,20200101000000,20381231235959,nrhotspot
test5gcbbandlsa5enrz1,20200101000000,20381231235959,5gcbroadband
testnrfwbb2lsa5enrz1,20200101000000,20381231235959,nrphone
testimslsa5enrz1,20200101000000,20381231235959,ims
testperfbblsa5enrz1,20200101000000,20381231235959,nrhotspot
testxrintlsa5enrz1,20200101000000,20381231235959,xrinteractive
testnrphonevnn2enrz1,20200101000000,20381231235959,nrphone
testnrhotspotvnn2enrz1,20200101000000,20381231235959,nrhotspot
test5gcbbandvnn2enrz1,20200101000000,20381231235959,5gcbroadband
testnrfwbb2vnn2enrz1,20200101000000,20381231235959,nrphone
testimsvnn2enrz1,20200101000000,20381231235959,ims
testperfbbvnn2enrz1,20200101000000,20381231235959,nrhotspot
testxrintvnn2enrz1,20200101000000,20381231235959,xrinteractive
testnrphonecnc2cnrz1,20200101000000,20381231235959,nrphone
testnrhotspotcnc2cnrz1,20200101000000,20381231235959,nrhotspot
test5gcbbandcnc2cnrz1,20200101000000,20381231235959,5gcbroadband
testnrfwbb2cnc2cnrz1,20200101000000,20381231235959,nrphone
testimscnc2cnrz1,20200101000000,20381231235959,ims
testperfbbcnc2cnrz1,20200101000000,20381231235959,nrhotspot
testxrintcnc2cnrz1,20200101000000,20381231235959,xrinteractive
testnrphoneokl2anrz1,20200101000000,20381231235959,nrphone
testnrhotspotokl2anrz1,20200101000000,20381231235959,nrhotspot
test5gcbbandokl2anrz1,20200101000000,20381231235959,5gcbroadband
testnrfwbb2okl2anrz1,20200101000000,20381231235959,nrphone
testimsokl2anrz1,20200101000000,20381231235959,ims
testperfbbokl2anrz1,20200101000000,20381231235959,nrhotspot
testxrintokl2anrz1,20200101000000,20381231235959,xrinteractive
testnrphonesnd3anrz1,20200101000000,20381231235959,nrphone
testnrhotspotsnd3anrz1,20200101000000,20381231235959,nrhotspot
test5gcbbandsnd3anrz1,20200101000000,20381231235959,5gcbroadband
testnrfwbb2snd3anrz1,20200101000000,20381231235959,nrphone
testimssnd3anrz1,20200101000000,20381231235959,ims
testperfbbsnd3anrz1,20200101000000,20381231235959,nrhotspot
testxrintsnd3anrz1,20200101000000,20381231235959,xrinteractive
testnrphonesnd5anrz1,20200101000000,20381231235959,nrphone
testnrhotspotsnd5anrz1,20200101000000,20381231235959,nrhotspot
test5gcbbandsnd5anrz1,20200101000000,20381231235959,5gcbroadband
testnrfwbb2snd5anrz1,20200101000000,20381231235959,nrphone
testimssnd5anrz1,20200101000000,20381231235959,ims
testperfbbsnd5anrz1,20200101000000,20381231235959,nrhotspot
testxrintsnd5anrz1,20200101000000,20381231235959,xrinteractive
testonstarwfjcv2dnrz1,20200101000000,20381231235959,onstarwifi
testonstarihujcv2dnrz1,20200101000000,20381231235959,onstarihu
testonstarwfmob1bnrz1,20200101000000,20381231235959,onstarwifi
testonstarihumob1bnrz1,20200101000000,20381231235959,onstarihu
testonstarwfcmb1bnrz1,20200101000000,20381231235959,onstarwifi
testonstarihucmb1bnrz1,20200101000000,20381231235959,onstarihu
testonstarwfatl3bnrz1,20200101000000,20381231235959,onstarwifi
testonstarihuatl3bnrz1,20200101000000,20381231235959,onstarihu
testonstarwfchr1dnrz1,20200101000000,20381231235959,onstarwifi
testonstarihuchr1dnrz1,20200101000000,20381231235959,onstarihu
testonstarwfnyc4bnrz1,20200101000000,20381231235959,onstarwifi
testonstarihunyc4bnrz1,20200101000000,20381231235959,onstarihu
testonstarwfnrf1bnrz1,20200101000000,20381231235959,onstarwifi
testonstarihunrf1bnrz1,20200101000000,20381231235959,onstarihu
testonstarwfwas4anrz1,20200101000000,20381231235959,onstarwifi
testonstarihuwas4anrz1,20200101000000,20381231235959,onstarihu
testonstarwfpxt1anrz1,20200101000000,20381231235959,onstarwifi
testonstarihupxt1anrz1,20200101000000,20381231235959,onstarihu
testonstarwfpit1bnrz1,20200101000000,20381231235959,onstarwifi
testonstarihupit1bnrz1,20200101000000,20381231235959,onstarihu
testonstarwfmiw1anrz1,20200101000000,20381231235959,onstarwifi
testonstarihumiw1anrz1,20200101000000,20381231235959,onstarihu
testonstarwfmnv1anrz1,20200101000000,20381231235959,onstarwifi
testonstarihumnv1anrz1,20200101000000,20381231235959,onstarihu
testonstarwfhst7dnrz1,20200101000000,20381231235959,onstarwifi
testonstarihuhst7dnrz1,20200101000000,20381231235959,onstarihu
testonstarwfscb1bnrz1,20200101000000,20381231235959,onstarwifi
testonstarihuscb1bnrz1,20200101000000,20381231235959,onstarihu
testonstarwftol2cnrz1,20200101000000,20381231235959,onstarwifi
testonstarihutol2cnrz1,20200101000000,20381231235959,onstarihu
testonstarwflnn2anrz1,20200101000000,20381231235959,onstarwifi
testonstarihulnn2anrz1,20200101000000,20381231235959,onstarihu
testonstarwflnn2bnrz1,20200101000000,20381231235959,onstarwifi
testonstarihulnn2bnrz1,20200101000000,20381231235959,onstarihu
testonstarwfhst5cnrz1,20200101000000,20381231235959,onstarwifi
testonstarihuhst5cnrz1,20200101000000,20381231235959,onstarihu
testonstarwfdnv2fnrz1,20200101000000,20381231235959,onstarwifi
testonstarihudnv2fnrz1,20200101000000,20381231235959,onstarihu
testonstarwfdes1bnrz1,20200101000000,20381231235959,onstarwifi
testonstarihudes1bnrz1,20200101000000,20381231235959,onstarihu
testonstarwfgrd2anrz1,20200101000000,20381231235959,onstarwifi
testonstarihugrd2anrz1,20200101000000,20381231235959,onstarihu
testonstarwfsnb1cnrz1,20200101000000,20381231235959,onstarwifi
testonstarihusnb1cnrz1,20200101000000,20381231235959,onstarihu
testonstarwftac1dnrz1,20200101000000,20381231235959,onstarwifi
testonstarihutac1dnrz1,20200101000000,20381231235959,onstarihu
testonstarwflso1bnrz1,20200101000000,20381231235959,onstarwifi
testonstarihulso1bnrz1,20200101000000,20381231235959,onstarihu
testonstarwflsa5enrz1,20200101000000,20381231235959,onstarwifi
testonstarihulsa5enrz1,20200101000000,20381231235959,onstarihu
testonstarwfvnn2enrz1,20200101000000,20381231235959,onstarwifi
testonstarihuvnn2enrz1,20200101000000,20381231235959,onstarihu
testonstarwfcnc2cnrz1,20200101000000,20381231235959,onstarwifi
testonstarihucnc2cnrz1,20200101000000,20381231235959,onstarihu
testonstarwfokl2anrz1,20200101000000,20381231235959,onstarwifi
testonstarihuokl2anrz1,20200101000000,20381231235959,onstarihu
testonstarwfsnd3anrz1,20200101000000,20381231235959,onstarwifi
testonstarihusnd3anrz1,20200101000000,20381231235959,onstarihu
testonstarwfsnd5anrz1,20200101000000,20381231235959,onstarwifi
testonstarihusnd5anrz1,20200101000000,20381231235959,onstarihu
testt3bchg4c.etr,20200101000000,20381231235959,privateRouting5G
testt3bsnc2g.etr,20200101000000,20381231235959,privateRouting5G
testnrfwbbbjcv2dnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcjcv2dnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbmob1bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcmob1bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbcmb1bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbccmb1bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbavo1anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcavo1anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbatl3bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcatl3bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbchr1dnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcchr1dnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbwhp3gnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcwhp3gnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbnyc4bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcnyc4bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbnrf1bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcnrf1bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbwas4anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcwas4anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbpxt1anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcpxt1anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbpit1bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcpit1bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbdtr1bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcdtr1bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbmiw1anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcmiw1anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbmnv1anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcmnv1anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbhst7dnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbchst7dnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbscb1bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcscb1bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbtol2cnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbctol2cnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbblnn2anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbclnn2anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbblnn2bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbclnn2bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbsna2bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcsna2bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbhst5cnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbchst5cnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbdnv2fnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcdnv2fnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbdes1bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcdes1bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbalb1cnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcalb1cnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbslk1bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcslk1bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbgrd2anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcgrd2anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbsnb1cnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcsnb1cnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbtac1dnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbctac1dnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbblso1bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbclso1bnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbblsa5enrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbclsa5enrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbvnn2enrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcvnn2enrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbcnc2cnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbccnc2cnrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbokl2anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcokl2anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbsnd3anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcsnd3anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbbsnd5anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcsnd5anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbatl3fnrz1,20200101000000,20381231235959,nrfwbb
testnrphonenyc5anrz1,20200101000000,20381231235959,nrphone
testnrhotspotnyc5anrz1,20200101000000,20381231235959,nrhotspot
test5gcbbandnyc5anrz1,20200101000000,20381231235959,5gcbroadband
testnrfwbb2nyc5anrz1,20200101000000,20381231235959,nrphone
testimsnyc5anrz1,20200101000000,20381231235959,ims
testperfbbnyc5anrz1,20200101000000,20381231235959,nrhotspot
testxrintnyc5anrz1,20200101000000,20381231235959,xrinteractive
testnrfwbbbnyc5anrz1,20200101000000,20381231235959,nrfwbb
testnrfwbbcnyc5anrz1,20200101000000,20381231235959,nrfwbb
testonstarwfnyc5anrz1,20200101000000,20381231235959,onstarwifi
testonstarihunyc5anrz1,20200101000000,20381231235959,onstarihu
gmtestonstarihu,20200101000000,20381231235959,onstarihu
